age;job;education;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
52;admin.;high.school;-0.1;93.2;-42;4.021;5195.8;no
31;self-employed;university.degree;1.4;93.918;-42.7;4.958;5228.1;no
26;unemployed;university.degree;-1.7;94.027;-38.3;0.904;4991.6;yes
56;admin.;high.school;1.1;93.994;-36.4;4.856;5191;no
37;entrepreneur;university.degree;-0.1;93.2;-42;4.021;5195.8;no
32;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
36;blue-collar;basic.9y;-1.8;92.893;-46.2;1.334;5099.1;no
36;admin.;high.school;1.4;93.444;-36.1;4.964;5228.1;no
26;blue-collar;basic.9y;1.4;94.465;-41.8;4.865;5228.1;yes
48;blue-collar;basic.9y;-1.8;92.893;-46.2;1.266;5099.1;no
57;blue-collar;basic.4y;1.1;93.994;-36.4;4.86;5191;no
45;blue-collar;basic.9y;-1.8;92.843;-50;1.51;5099.1;no
46;technician;university.degree;1.1;93.994;-36.4;4.864;5191;no
38;blue-collar;basic.6y;1.4;94.465;-41.8;4.959;5228.1;no
24;self-employed;university.degree;1.4;94.465;-41.8;4.959;5228.1;no
38;technician;professional.course;1.4;93.918;-42.7;4.961;5228.1;no
60;retired;university.degree;1.1;93.994;-36.4;4.857;5191;no
44;services;basic.6y;-1.7;94.027;-38.3;0.9;4991.6;yes
32;blue-collar;basic.9y;1.4;93.918;-42.7;4.961;5228.1;no
38;blue-collar;high.school;1.4;93.918;-42.7;4.962;5228.1;no
45;admin.;high.school;1.1;93.994;-36.4;4.857;5191;no
44;blue-collar;basic.4y;1.4;94.465;-41.8;4.864;5228.1;no
44;blue-collar;basic.6y;-1.8;92.893;-46.2;1.327;5099.1;no
31;admin.;university.degree;1.1;93.994;-36.4;4.859;5191;no
32;blue-collar;basic.6y;1.4;94.465;-41.8;4.96;5228.1;no
45;admin.;university.degree;1.1;93.994;-36.4;4.857;5191;no
40;technician;high.school;-1.8;92.893;-46.2;1.344;5099.1;no
45;blue-collar;professional.course;1.4;93.444;-36.1;4.968;5228.1;no
44;technician;professional.course;1.4;94.465;-41.8;4.958;5228.1;no
43;admin.;high.school;-0.1;93.2;-42;4.12;5195.8;yes
25;student;high.school;1.1;93.994;-36.4;4.855;5191;no
47;admin.;university.degree;1.1;93.994;-36.4;4.856;5191;no
39;admin.;high.school;1.4;93.918;-42.7;4.963;5228.1;no
32;technician;university.degree;-1.8;92.893;-46.2;1.27;5099.1;no
41;technician;basic.9y;1.1;93.994;-36.4;4.857;5191;no
58;retired;basic.4y;1.4;93.918;-42.7;4.961;5228.1;no
42;services;professional.course;1.1;93.994;-36.4;4.864;5191;no
50;unknown;basic.4y;1.4;93.918;-42.7;4.96;5228.1;no
42;management;university.degree;1.1;93.994;-36.4;4.859;5191;no
53;blue-collar;basic.4y;1.4;93.444;-36.1;4.968;5228.1;yes
54;housemaid;university.degree;-0.1;93.2;-42;4.076;5195.8;yes
31;admin.;high.school;-2.9;92.201;-31.4;0.884;5076.2;yes
50;housemaid;basic.9y;1.1;93.994;-36.4;4.859;5191;no
48;self-employed;high.school;-0.1;93.2;-42;4.191;5195.8;no
30;technician;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
43;technician;professional.course;1.4;94.465;-41.8;4.866;5228.1;no
36;blue-collar;basic.9y;-0.1;93.2;-42;4.191;5195.8;no
37;services;high.school;1.4;93.918;-42.7;4.962;5228.1;no
55;admin.;university.degree;-1.8;93.369;-34.8;0.654;5008.7;no
47;management;basic.9y;-0.1;93.2;-42;4.191;5195.8;no
54;technician;professional.course;-1.8;93.075;-47.1;1.405;5099.1;no
26;management;university.degree;-3.4;92.379;-29.8;0.803;5017.5;no
27;admin.;professional.course;1.4;93.918;-42.7;4.962;5228.1;no
32;admin.;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
43;housemaid;basic.4y;1.4;93.918;-42.7;4.962;5228.1;no
26;management;university.degree;-1.8;92.843;-50;1.65;5099.1;yes
32;services;high.school;1.1;93.994;-36.4;4.858;5191;no
32;blue-collar;basic.6y;1.1;93.994;-36.4;4.857;5191;no
28;blue-collar;basic.9y;1.4;94.465;-41.8;4.959;5228.1;no
33;self-employed;university.degree;1.4;94.465;-41.8;4.866;5228.1;no
33;technician;professional.course;-1.8;92.893;-46.2;1.334;5099.1;yes
42;technician;professional.course;-2.9;92.201;-31.4;0.879;5076.2;no
53;services;basic.9y;1.4;93.444;-36.1;4.97;5228.1;no
70;retired;basic.4y;-2.9;92.201;-31.4;0.883;5076.2;no
47;management;university.degree;1.4;93.444;-36.1;4.968;5228.1;no
43;blue-collar;high.school;-0.1;93.2;-42;4.191;5195.8;no
51;blue-collar;basic.4y;1.4;93.918;-42.7;4.962;5228.1;no
34;housemaid;university.degree;-1.8;92.893;-46.2;1.266;5099.1;no
57;retired;basic.4y;1.1;93.994;-36.4;4.86;5191;no
30;admin.;professional.course;-2.9;92.963;-40.8;1.26;5076.2;yes
41;technician;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
36;blue-collar;unknown;1.1;93.994;-36.4;4.856;5191;no
37;admin.;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
28;student;university.degree;1.1;93.994;-36.4;4.857;5191;no
31;management;university.degree;-0.1;93.2;-42;4.12;5195.8;yes
58;retired;basic.4y;1.4;93.918;-42.7;4.961;5228.1;no
54;admin.;high.school;1.4;94.465;-41.8;4.865;5228.1;no
48;unemployed;professional.course;-1.8;93.876;-40;0.682;5008.7;yes
50;blue-collar;basic.9y;1.1;93.994;-36.4;4.855;5191;no
38;technician;university.degree;1.1;93.994;-36.4;4.856;5191;no
25;student;unknown;-2.9;92.963;-40.8;1.281;5076.2;yes
37;admin.;high.school;-1.8;92.893;-46.2;1.25;5099.1;no
31;technician;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
28;admin.;university.degree;-2.9;92.963;-40.8;1.26;5076.2;no
46;technician;professional.course;-0.1;93.2;-42;4.191;5195.8;no
31;blue-collar;basic.6y;1.4;94.465;-41.8;4.961;5228.1;no
31;management;high.school;1.4;94.465;-41.8;4.961;5228.1;no
30;admin.;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
35;admin.;university.degree;-0.1;93.2;-42;4.076;5195.8;no
30;technician;university.degree;1.1;93.994;-36.4;4.856;5191;yes
36;blue-collar;basic.9y;1.4;94.465;-41.8;4.961;5228.1;no
34;admin.;university.degree;1.1;93.994;-36.4;4.855;5191;no
32;technician;professional.course;1.4;93.918;-42.7;4.963;5228.1;no
43;management;university.degree;-0.1;93.2;-42;4.12;5195.8;no
57;blue-collar;basic.4y;1.4;94.465;-41.8;4.959;5228.1;no
41;unemployed;professional.course;1.4;93.444;-36.1;4.965;5228.1;no
34;blue-collar;basic.4y;1.4;94.465;-41.8;4.864;5228.1;no
32;technician;professional.course;-1.8;93.749;-34.6;0.645;5008.7;yes
33;admin.;professional.course;-1.8;92.893;-46.2;1.244;5099.1;yes
46;management;university.degree;1.4;93.918;-42.7;4.96;5228.1;no
80;retired;basic.4y;-1.8;93.369;-34.8;0.649;5008.7;yes
45;blue-collar;basic.4y;1.1;93.994;-36.4;4.857;5191;no
41;blue-collar;basic.6y;-0.1;93.2;-42;4.153;5195.8;no
49;admin.;high.school;1.4;93.444;-36.1;4.968;5228.1;no
50;management;high.school;1.1;93.994;-36.4;4.859;5191;no
34;entrepreneur;basic.4y;1.1;93.994;-36.4;4.864;5191;no
47;management;university.degree;-1.7;94.027;-38.3;0.904;4991.6;no
47;services;high.school;1.4;93.444;-36.1;4.966;5228.1;no
55;blue-collar;basic.6y;1.4;93.918;-42.7;4.961;5228.1;no
46;blue-collar;basic.6y;1.1;93.994;-36.4;4.856;5191;no
24;student;high.school;-1.8;93.075;-47.1;1.365;5099.1;no
32;blue-collar;basic.4y;1.4;93.918;-42.7;4.962;5228.1;no
31;blue-collar;high.school;1.4;93.918;-42.7;4.963;5228.1;no
31;blue-collar;basic.9y;1.1;93.994;-36.4;4.859;5191;no
29;entrepreneur;high.school;1.4;93.918;-42.7;4.959;5228.1;no
48;blue-collar;basic.4y;-1.8;92.893;-46.2;1.244;5099.1;no
33;admin.;high.school;-0.1;93.2;-42;4.153;5195.8;no
43;technician;university.degree;-0.1;93.2;-42;4.021;5195.8;no
29;services;high.school;1.1;93.994;-36.4;4.857;5191;no
47;blue-collar;basic.4y;1.4;93.918;-42.7;4.962;5228.1;no
47;management;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
33;admin.;basic.9y;1.1;93.994;-36.4;4.857;5191;no
56;entrepreneur;university.degree;-1.8;93.075;-47.1;1.365;5099.1;no
33;technician;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
30;blue-collar;basic.4y;1.1;93.994;-36.4;4.86;5191;no
36;management;university.degree;1.4;94.465;-41.8;4.866;5228.1;no
50;blue-collar;basic.9y;1.4;93.444;-36.1;4.97;5228.1;no
45;technician;high.school;1.4;93.918;-42.7;4.961;5228.1;no
38;admin.;high.school;-1.8;93.749;-34.6;0.659;5008.7;yes
31;unemployed;high.school;-1.8;93.876;-40;0.692;5008.7;no
30;technician;professional.course;1.4;93.918;-42.7;4.957;5228.1;no
39;services;high.school;1.4;93.918;-42.7;4.968;5228.1;no
37;blue-collar;basic.9y;1.4;94.465;-41.8;4.959;5228.1;no
45;management;unknown;-1.8;93.749;-34.6;0.642;5008.7;yes
36;blue-collar;basic.9y;1.1;93.994;-36.4;4.857;5191;no
22;blue-collar;professional.course;1.4;93.918;-42.7;4.963;5228.1;no
33;entrepreneur;university.degree;1.1;93.994;-36.4;4.857;5191;no
37;technician;high.school;-1.8;93.075;-47.1;1.406;5099.1;no
38;management;university.degree;1.4;93.918;-42.7;4.958;5228.1;no
53;admin.;high.school;1.1;93.994;-36.4;4.856;5191;no
31;technician;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
44;management;university.degree;-2.9;92.201;-31.4;0.883;5076.2;yes
31;services;high.school;1.1;93.994;-36.4;4.859;5191;no
43;admin.;university.degree;1.4;93.444;-36.1;4.968;5228.1;yes
30;blue-collar;basic.9y;1.4;94.465;-41.8;4.959;5228.1;no
47;housemaid;basic.4y;1.4;94.465;-41.8;4.961;5228.1;no
28;blue-collar;basic.4y;1.4;93.918;-42.7;4.962;5228.1;no
33;unemployed;high.school;-1.8;92.893;-46.2;1.264;5099.1;no
42;admin.;university.degree;1.4;93.444;-36.1;4.968;5228.1;yes
45;services;high.school;1.4;94.465;-41.8;4.864;5228.1;no
32;services;high.school;-1.8;92.893;-46.2;1.299;5099.1;no
41;management;high.school;1.1;93.994;-36.4;4.856;5191;no
50;blue-collar;basic.9y;-1.8;93.075;-47.1;1.41;5099.1;yes
42;blue-collar;basic.4y;1.1;93.994;-36.4;4.856;5191;no
45;blue-collar;basic.4y;1.4;93.918;-42.7;4.961;5228.1;no
52;entrepreneur;basic.9y;1.1;93.994;-36.4;4.864;5191;no
49;blue-collar;basic.6y;1.1;93.994;-36.4;4.864;5191;yes
39;management;unknown;-0.1;93.2;-42;4.076;5195.8;no
20;blue-collar;high.school;-1.8;92.893;-46.2;1.334;5099.1;no
36;entrepreneur;university.degree;1.1;93.994;-36.4;4.855;5191;no
44;services;high.school;-1.8;93.075;-47.1;1.453;5099.1;yes
34;technician;professional.course;-1.8;92.893;-46.2;1.25;5099.1;yes
67;self-employed;university.degree;-3.4;92.649;-30.1;0.72;5017.5;no
42;admin.;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
41;self-employed;university.degree;1.1;93.994;-36.4;4.859;5191;no
37;technician;university.degree;-1.8;92.893;-46.2;1.291;5099.1;no
35;unknown;basic.4y;1.1;93.994;-36.4;4.855;5191;no
34;entrepreneur;university.degree;-0.1;93.2;-42;4.076;5195.8;no
48;management;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
46;admin.;high.school;1.4;93.918;-42.7;4.963;5228.1;no
57;admin.;high.school;1.1;93.994;-36.4;4.857;5191;no
54;housemaid;basic.4y;1.4;93.444;-36.1;4.963;5228.1;no
34;admin.;basic.9y;1.4;94.465;-41.8;4.961;5228.1;no
29;technician;high.school;-0.1;93.2;-42;4.153;5195.8;no
38;blue-collar;basic.9y;-1.8;93.075;-47.1;1.41;5099.1;no
27;student;high.school;-1.8;92.893;-46.2;1.327;5099.1;no
42;blue-collar;basic.6y;-1.8;92.893;-46.2;1.334;5099.1;no
35;technician;professional.course;1.4;94.465;-41.8;4.958;5228.1;no
40;entrepreneur;professional.course;-1.8;93.075;-47.1;1.41;5099.1;no
44;admin.;university.degree;1.1;93.994;-36.4;4.857;5191;no
33;admin.;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
54;blue-collar;basic.9y;-3.4;92.649;-30.1;0.719;5017.5;no
32;technician;high.school;1.4;93.444;-36.1;4.963;5228.1;no
47;admin.;university.degree;1.4;93.444;-36.1;4.968;5228.1;no
40;admin.;high.school;1.1;93.994;-36.4;4.859;5191;no
30;admin.;university.degree;-1.8;92.893;-46.2;1.354;5099.1;yes
28;technician;professional.course;-1.7;94.215;-40.3;0.893;4991.6;no
40;entrepreneur;basic.4y;-0.1;93.2;-42;4.12;5195.8;no
39;blue-collar;basic.4y;-1.8;93.075;-47.1;1.405;5099.1;no
27;technician;high.school;1.4;93.918;-42.7;4.962;5228.1;yes
51;housemaid;basic.4y;1.4;93.444;-36.1;4.966;5228.1;no
39;admin.;professional.course;1.4;94.465;-41.8;4.958;5228.1;no
46;admin.;university.degree;-2.9;92.201;-31.4;0.873;5076.2;no
49;unemployed;high.school;-0.1;93.2;-42;4.021;5195.8;no
47;admin.;university.degree;-0.1;93.2;-42;4.021;5195.8;no
32;admin.;university.degree;1.1;93.994;-36.4;4.857;5191;no
35;entrepreneur;high.school;-0.1;93.2;-42;4.191;5195.8;no
27;admin.;high.school;-1.8;92.893;-46.2;1.281;5099.1;no
42;blue-collar;basic.9y;-1.8;93.075;-47.1;1.41;5099.1;no
35;technician;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
37;technician;university.degree;1.4;94.465;-41.8;4.96;5228.1;no
48;blue-collar;basic.4y;-1.8;92.893;-46.2;1.334;5099.1;no
29;unemployed;university.degree;1.1;93.994;-36.4;4.86;5191;no
50;management;university.degree;-1.8;93.075;-47.1;1.405;5099.1;no
30;blue-collar;university.degree;1.1;93.994;-36.4;4.857;5191;no
58;self-employed;university.degree;1.4;93.918;-42.7;4.968;5228.1;no
52;blue-collar;basic.9y;1.4;93.444;-36.1;4.963;5228.1;no
32;entrepreneur;university.degree;-0.1;93.2;-42;4.191;5195.8;no
55;retired;basic.6y;1.4;93.918;-42.7;4.962;5228.1;no
49;technician;professional.course;1.4;93.918;-42.7;4.968;5228.1;no
35;admin.;university.degree;1.4;93.918;-42.7;4.957;5228.1;no
41;blue-collar;basic.6y;1.1;93.994;-36.4;4.857;5191;no
44;blue-collar;basic.6y;-1.8;92.893;-46.2;1.327;5099.1;no
35;technician;professional.course;-0.1;93.2;-42;4.12;5195.8;no
44;admin.;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
27;technician;basic.9y;-1.8;93.075;-47.1;1.445;5099.1;no
35;self-employed;university.degree;-2.9;92.963;-40.8;1.26;5076.2;yes
33;admin.;university.degree;-0.1;93.2;-42;4.12;5195.8;no
35;admin.;high.school;-1.8;92.893;-46.2;1.259;5099.1;no
32;management;university.degree;-1.7;94.215;-40.3;0.896;4991.6;no
39;entrepreneur;university.degree;1.1;93.994;-36.4;4.86;5191;no
53;blue-collar;high.school;-1.8;93.075;-47.1;1.405;5099.1;no
26;admin.;high.school;1.4;93.918;-42.7;4.957;5228.1;no
25;self-employed;university.degree;1.4;94.465;-41.8;4.96;5228.1;no
39;blue-collar;basic.9y;1.1;93.994;-36.4;4.856;5191;no
33;admin.;university.degree;1.4;93.444;-36.1;4.968;5228.1;no
63;management;basic.4y;-3.4;92.649;-30.1;0.715;5017.5;yes
59;retired;basic.4y;1.4;93.918;-42.7;4.968;5228.1;no
52;self-employed;professional.course;-0.1;93.2;-42;4.076;5195.8;no
25;blue-collar;basic.9y;1.4;93.918;-42.7;4.963;5228.1;no
29;blue-collar;basic.9y;-1.8;92.893;-46.2;1.281;5099.1;no
48;entrepreneur;basic.9y;-1.8;92.893;-46.2;1.334;5099.1;no
35;admin.;university.degree;-1.8;92.893;-46.2;1.334;5099.1;no
39;technician;professional.course;-1.7;94.215;-40.3;0.81;4991.6;no
31;admin.;university.degree;1.1;93.994;-36.4;4.857;5191;no
28;blue-collar;professional.course;-1.8;92.893;-46.2;1.244;5099.1;no
40;self-employed;high.school;1.4;93.918;-42.7;4.96;5228.1;no
39;admin.;university.degree;1.4;94.465;-41.8;4.96;5228.1;no
41;blue-collar;basic.4y;1.4;93.918;-42.7;4.955;5228.1;no
39;housemaid;professional.course;1.4;93.444;-36.1;4.964;5228.1;no
30;self-employed;professional.course;-1.8;92.893;-46.2;1.291;5099.1;no
40;management;basic.9y;1.4;94.465;-41.8;4.947;5228.1;no
32;technician;professional.course;1.4;93.918;-42.7;4.962;5228.1;no
37;admin.;university.degree;1.4;93.444;-36.1;4.968;5228.1;no
52;admin.;university.degree;-1.8;93.876;-40;0.677;5008.7;yes
28;student;basic.9y;-1.8;92.843;-50;1.799;5099.1;yes
43;blue-collar;high.school;1.1;93.994;-36.4;4.856;5191;no
31;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
45;housemaid;university.degree;1.1;93.994;-36.4;4.856;5191;no
47;blue-collar;basic.4y;1.4;93.444;-36.1;4.965;5228.1;no
58;admin.;university.degree;1.1;93.994;-36.4;4.858;5191;no
33;technician;high.school;1.4;93.918;-42.7;4.962;5228.1;no
28;blue-collar;university.degree;-1.8;92.893;-46.2;1.281;5099.1;no
47;admin.;university.degree;1.4;94.465;-41.8;4.961;5228.1;no
38;blue-collar;high.school;-1.8;93.369;-34.8;0.652;5008.7;yes
60;management;university.degree;1.4;94.465;-41.8;4.961;5228.1;no
28;admin.;university.degree;1.1;93.994;-36.4;4.859;5191;no
33;self-employed;university.degree;-1.8;93.369;-34.8;0.652;5008.7;yes
41;entrepreneur;basic.9y;1.4;93.918;-42.7;4.958;5228.1;no
33;student;unknown;-2.9;92.201;-31.4;0.883;5076.2;no
41;management;high.school;-1.8;92.893;-46.2;1.291;5099.1;no
30;student;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
54;self-employed;high.school;1.4;93.918;-42.7;4.962;5228.1;no
46;technician;professional.course;1.4;93.444;-36.1;4.968;5228.1;no
32;blue-collar;high.school;1.4;93.918;-42.7;4.963;5228.1;no
42;technician;university.degree;-1.8;92.893;-46.2;1.244;5099.1;no
29;admin.;university.degree;-3.4;92.431;-26.9;0.731;5017.5;no
41;blue-collar;unknown;1.4;93.918;-42.7;4.957;5228.1;no
24;blue-collar;basic.6y;1.4;93.918;-42.7;4.963;5228.1;no
44;technician;unknown;1.4;93.918;-42.7;4.961;5228.1;no
58;retired;basic.4y;-2.9;92.963;-40.8;1.252;5076.2;no
31;admin.;high.school;1.1;93.994;-36.4;4.86;5191;no
34;services;basic.9y;-1.8;92.893;-46.2;1.281;5099.1;no
44;admin.;high.school;1.4;93.918;-42.7;4.962;5228.1;no
59;blue-collar;basic.4y;-1.8;92.893;-46.2;1.327;5099.1;no
34;technician;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
48;management;university.degree;-0.1;93.2;-42;4.191;5195.8;no
47;admin.;university.degree;-3.4;92.649;-30.1;0.72;5017.5;no
54;housemaid;basic.4y;1.4;93.918;-42.7;4.961;5228.1;no
44;blue-collar;high.school;-1.8;93.075;-47.1;1.41;5099.1;no
31;management;university.degree;1.4;94.465;-41.8;4.959;5228.1;no
34;blue-collar;professional.course;1.1;93.994;-36.4;4.858;5191;no
29;technician;basic.9y;-1.8;93.075;-47.1;1.405;5099.1;no
38;technician;university.degree;1.1;93.994;-36.4;4.86;5191;no
56;admin.;unknown;1.4;94.465;-41.8;4.961;5228.1;no
26;technician;professional.course;-1.8;93.075;-47.1;1.405;5099.1;no
31;technician;high.school;1.4;93.444;-36.1;4.964;5228.1;no
31;admin.;university.degree;1.4;94.465;-41.8;4.864;5228.1;no
57;blue-collar;basic.4y;1.4;93.444;-36.1;4.963;5228.1;no
36;blue-collar;basic.9y;1.4;93.918;-42.7;4.957;5228.1;no
43;unemployed;university.degree;1.1;93.994;-36.4;4.857;5191;no
46;self-employed;basic.9y;1.1;93.994;-36.4;4.857;5191;no
24;student;unknown;-1.1;94.199;-37.5;0.886;4963.6;no
37;blue-collar;professional.course;-1.8;92.893;-46.2;1.264;5099.1;no
33;technician;professional.course;1.4;93.444;-36.1;4.963;5228.1;no
41;technician;high.school;1.4;93.444;-36.1;4.964;5228.1;no
53;housemaid;basic.4y;1.1;93.994;-36.4;4.857;5191;no
51;admin.;high.school;-2.9;92.201;-31.4;0.838;5076.2;no
36;housemaid;university.degree;1.1;93.994;-36.4;4.855;5191;no
47;admin.;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
44;technician;professional.course;-1.8;92.893;-46.2;1.327;5099.1;no
45;services;professional.course;1.4;93.918;-42.7;4.962;5228.1;no
38;blue-collar;high.school;-1.8;93.075;-47.1;1.405;5099.1;no
36;technician;professional.course;1.1;93.994;-36.4;4.855;5191;no
30;blue-collar;professional.course;-1.1;94.767;-50.8;1.049;4963.6;no
55;management;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
45;blue-collar;basic.9y;1.4;93.918;-42.7;4.963;5228.1;no
58;retired;university.degree;-1.8;93.075;-47.1;1.415;5099.1;yes
33;management;university.degree;1.1;93.994;-36.4;4.859;5191;no
36;admin.;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
33;self-employed;high.school;-1.8;92.893;-46.2;1.291;5099.1;no
44;services;high.school;-0.1;93.2;-42;4.191;5195.8;no
30;services;high.school;-2.9;92.201;-31.4;0.873;5076.2;yes
25;student;high.school;-1.7;94.055;-39.8;0.72;4991.6;yes
56;unknown;basic.4y;1.4;93.444;-36.1;4.965;5228.1;no
31;management;university.degree;-1.8;92.893;-46.2;1.313;5099.1;no
32;services;high.school;-1.8;93.075;-47.1;1.405;5099.1;no
31;blue-collar;basic.4y;-0.1;93.2;-42;4.12;5195.8;no
36;technician;professional.course;1.1;93.994;-36.4;4.86;5191;no
41;housemaid;high.school;-0.1;93.2;-42;4.021;5195.8;yes
55;blue-collar;basic.9y;1.4;93.444;-36.1;4.965;5228.1;no
57;management;university.degree;1.1;93.994;-36.4;4.859;5191;no
34;services;high.school;-1.8;92.893;-46.2;1.25;5099.1;no
30;management;high.school;1.4;93.444;-36.1;4.963;5228.1;no
40;technician;university.degree;1.4;93.444;-36.1;4.965;5228.1;no
41;unemployed;basic.9y;-1.8;93.075;-47.1;1.405;5099.1;no
53;blue-collar;basic.9y;-1.8;93.369;-34.8;0.643;5008.7;yes
35;blue-collar;basic.9y;1.4;93.918;-42.7;4.963;5228.1;no
59;entrepreneur;university.degree;1.4;94.465;-41.8;4.959;5228.1;no
41;self-employed;basic.9y;1.4;94.465;-41.8;4.961;5228.1;no
35;technician;professional.course;1.4;93.918;-42.7;4.962;5228.1;no
41;admin.;high.school;1.1;93.994;-36.4;4.857;5191;no
32;admin.;university.degree;-1.7;94.215;-40.3;0.846;4991.6;no
46;services;basic.9y;-1.8;92.893;-46.2;1.334;5099.1;no
60;self-employed;basic.9y;1.4;93.444;-36.1;4.965;5228.1;no
34;admin.;university.degree;-3.4;92.431;-26.9;0.73;5017.5;yes
48;admin.;high.school;1.1;93.994;-36.4;4.856;5191;no
50;management;university.degree;1.4;93.918;-42.7;4.962;5228.1;no
43;admin.;high.school;1.4;94.465;-41.8;4.959;5228.1;yes
46;services;basic.9y;-1.8;92.893;-46.2;1.334;5099.1;no
50;entrepreneur;university.degree;-0.1;93.2;-42;4.191;5195.8;no
30;technician;university.degree;1.4;93.444;-36.1;4.964;5228.1;no
44;blue-collar;basic.9y;1.4;93.918;-42.7;4.963;5228.1;no
37;management;unknown;-3;92.713;-33;0.715;5023.5;yes
23;services;high.school;1.4;93.918;-42.7;4.963;5228.1;no
32;admin.;university.degree;-2.9;92.963;-40.8;1.262;5076.2;yes
36;technician;professional.course;1.1;93.994;-36.4;4.86;5191;no
40;services;basic.6y;1.4;94.465;-41.8;4.961;5228.1;no
53;admin.;university.degree;1.1;93.994;-36.4;4.86;5191;no
53;housemaid;basic.6y;-1.8;93.075;-47.1;1.405;5099.1;no
34;blue-collar;basic.4y;-1.8;92.893;-46.2;1.334;5099.1;no
34;technician;professional.course;1.1;93.994;-36.4;4.859;5191;no
41;self-employed;basic.9y;-1.8;92.893;-46.2;1.327;5099.1;yes
48;blue-collar;basic.4y;1.4;93.444;-36.1;4.966;5228.1;no
47;blue-collar;basic.4y;1.4;94.465;-41.8;4.864;5228.1;no
39;services;high.school;1.1;93.994;-36.4;4.86;5191;no
50;technician;basic.9y;-0.1;93.2;-42;4.191;5195.8;no
38;technician;basic.6y;-0.1;93.2;-42;4.12;5195.8;no
37;admin.;university.degree;1.4;94.465;-41.8;4.961;5228.1;no
29;services;basic.9y;-1.8;93.075;-47.1;1.41;5099.1;no
24;entrepreneur;high.school;1.4;94.465;-41.8;4.959;5228.1;no
46;management;university.degree;1.1;93.994;-36.4;4.857;5191;no
35;admin.;university.degree;1.4;94.465;-41.8;4.967;5228.1;no
32;admin.;university.degree;1.4;93.444;-36.1;4.963;5228.1;no
33;admin.;university.degree;1.4;93.444;-36.1;4.966;5228.1;no
58;retired;professional.course;-0.1;93.2;-42;4.021;5195.8;no
36;blue-collar;basic.4y;1.1;93.994;-36.4;4.864;5191;no
41;technician;university.degree;1.1;93.994;-36.4;4.855;5191;no
33;technician;professional.course;1.4;93.444;-36.1;4.967;5228.1;no
29;admin.;university.degree;1.4;93.444;-36.1;4.966;5228.1;no
51;technician;university.degree;-2.9;92.963;-40.8;1.268;5076.2;yes
52;management;university.degree;-2.9;92.201;-31.4;0.884;5076.2;yes
44;blue-collar;basic.9y;1.4;93.918;-42.7;4.962;5228.1;no
42;admin.;high.school;1.4;93.918;-42.7;4.962;5228.1;no
43;admin.;university.degree;1.4;93.444;-36.1;4.966;5228.1;no
32;services;high.school;1.4;93.918;-42.7;4.96;5228.1;no
32;blue-collar;basic.4y;1.1;93.994;-36.4;4.857;5191;no
38;services;basic.4y;1.4;94.465;-41.8;4.866;5228.1;no
32;technician;university.degree;1.4;93.444;-36.1;4.968;5228.1;no
31;technician;professional.course;-1.8;93.075;-47.1;1.466;5099.1;no
37;blue-collar;basic.9y;1.4;93.918;-42.7;4.963;5228.1;no
43;blue-collar;basic.9y;-0.1;93.2;-42;4.076;5195.8;no
30;technician;university.degree;1.1;93.994;-36.4;4.857;5191;no
34;blue-collar;basic.9y;-1.8;92.893;-46.2;1.291;5099.1;no
36;management;unknown;-2.9;92.963;-40.8;1.281;5076.2;no
29;admin.;university.degree;1.4;93.918;-42.7;4.96;5228.1;no
52;admin.;university.degree;-0.1;93.2;-42;4.153;5195.8;no
54;retired;basic.4y;1.4;94.465;-41.8;4.865;5228.1;no
31;services;professional.course;-0.1;93.2;-42;4.076;5195.8;no
37;blue-collar;basic.6y;1.4;93.918;-42.7;4.957;5228.1;no
40;technician;university.degree;-3.4;92.649;-30.1;0.714;5017.5;no
43;technician;professional.course;-1.8;92.893;-46.2;1.327;5099.1;no
35;technician;professional.course;-1.7;94.055;-39.8;0.739;4991.6;no
37;admin.;high.school;1.4;93.918;-42.7;4.96;5228.1;no
35;services;basic.6y;1.1;93.994;-36.4;4.857;5191;no
53;admin.;professional.course;-0.1;93.2;-42;4.153;5195.8;no
55;blue-collar;basic.4y;1.4;94.465;-41.8;4.962;5228.1;no
